track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Station To Station; 4pB3nGVBBLMVdoXoSB23ow; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 540376; 8; 0.0209; 0.239; 0.897; 8.67e-05; 0.983; -9.519; 0.0754; 138.789; 4; 
Cracked Actor; 6lx97vs52R7fY9kTfWwazc; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 192626; 7; 0.0174; 0.293; 0.91; 0.051; 0.74; -8.957; 0.118; 138.445; 4; 
Ashes To Ashes; 1bCk0bRH2QZViZLQ2cyEoV; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 222453; 9; 0.0722; 0.538; 0.818; 0.00114; 0.344; -10.215; 0.0438; 133.883; 4; 
Space Oddity; 0JomR2dZMCkgOPlA7xOWZc; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 325772; 8; 0.0953; 0.203; 0.787; 3.74e-05; 0.897; -9.236; 0.0595; 134.519; 4; 
Band Introductions; 5Ugl4qfSLZUEGulwPdJdXp; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 72400; 6; 0.566; 0.207; 0.987; 2.51e-06; 0.963; -14.51; 0.284; 138.811; 4; 
Young Americans; 0y9KHFg7FWPPNEwBDuPu9M; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 308493; 8; 0.101; 0.401; 0.86; 2.5e-06; 0.965; -9.404; 0.0893; 91.269; 4; 
Cat People Putting Out The Fire; 1mzAVOqVSZqfbamdfIxR8m; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 247466; 7; 0.045; 0.26; 0.886; 0.0044; 0.972; -10.046; 0.0788; 139.785; 4; 
TVC 15; 1B3WqEW4wrCiB25fhaQ84u; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 232453; 6; 0.0425; 0.305; 0.926; 2.81e-06; 0.985; -9.133; 0.081; 132.854; 4; 
Fame; 0QwATiQwAw0rS6P2FubeyD; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 282293; 7; 0.0234; 0.441; 0.874; 0.0184; 0.939; -10.047; 0.103; 96.095; 4; 
Star; 2v4VlJJ0HosMLCkBFlF6x3; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 150053; 6; 0.0382; 0.2; 0.922; 0.000336; 0.943; -9.056; 0.0987; 78.34; 3; 
Stay; 7iPwXExN5VuanHPqqAeXAJ; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 495600; 7; 0.00678; 0.227; 0.892; 0.0638; 0.981; -10.229; 0.0993; 134.876; 4; 
The Jean Genie; 0uuDmhNwwyvRci6iULdAO7; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 379133; 6; 0.0259; 0.247; 0.853; 0.0355; 0.983; -10.569; 0.0644; 143.261; 4; 
I Cant Explain; 1UxoUZ5RRyfUKd41J4Y07u; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 171266; 6; 0.0409; 0.327; 0.821; 4.21e-05; 0.981; -9.607; 0.0519; 109.746; 4; 
Modern Love; 1iGWDSm2JaQ0u1wikhZWuT; Montreal 1983; 1Pz3eps9CpFVp1nNV0TCO2; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1983; 232683; 8; 0.044; 0.269; 0.907; 0.000418; 0.982; -10.166; 0.102; 202.066; 4; 
Its No Game Pt 1 2017 Remaster; 6S04qCT9xjWPtgBK4UoPEQ; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 257466; 38; 0.11; 0.492; 0.798; 3.11e-05; 0.489; -8.638; 0.0571; 101.405; 4; 
Up the Hill Backwards 2017 Remaster; 1raM9iX3HPhZvINoYCSWc9; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 195986; 38; 0.00507; 0.385; 0.85; 0.0189; 0.119; -9.151; 0.0602; 182.182; 4; 
Scary Monsters And Super Creeps 2017 Remaster; 4mm9p1NTNBYnyA89jfss3Z; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 313453; 58; 0.0244; 0.428; 0.978; 0.007; 0.169; -8.725; 0.0636; 142.905; 4; 
Ashes to Ashes 2017 Remaster; 37CRPk0L5ZpfPeePEPwE0t; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 266160; 63; 0.273; 0.71; 0.743; 0.000406; 0.258; -10.553; 0.0507; 120.277; 4; 
Fashion 2017 Remaster; 1MMYuuvnD3O9Sn90gDabv9; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 290480; 52; 0.549; 0.855; 0.723; 0.144; 0.083; -9.508; 0.0378; 109.235; 4; 
Teenage Wildlife 2017 Remaster; 57NAaXLQGp5ZgEvpVOYtFe; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 418333; 44; 0.289; 0.508; 0.746; 0.151; 0.0347; -8.255; 0.0364; 108.594; 4; 
Scream Like a Baby 2017 Remaster; 4FVKxmy1hKLlgqvOHN8M9L; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 216840; 35; 0.111; 0.568; 0.842; 3.04e-05; 0.0813; -7.935; 0.0443; 114.335; 4; 
Kingdom Come 2017 Remaster; 0GSDkjD1yuhM5YUICzQ2V5; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 227280; 34; 0.151; 0.519; 0.904; 0.00139; 0.0967; -7.764; 0.0449; 121.053; 4; 
Because Youre Young 2017 Remaster; 4MqUHb6oetPG3nOdXbHr1d; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 295933; 35; 0.0819; 0.498; 0.912; 0.112; 0.0606; -8.733; 0.0527; 121.279; 4; 
Its No Game Pt 2 2017 Remaster; 7Gdp4g1w1WWLZgem3ht5Ju; Scary Monsters And Super Creeps 2017 Remaster; 5fxvWHvIDPIALfTfRiwyB0; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1980; 266146; 35; 0.315; 0.662; 0.889; 0.0161; 0.331; -10.472; 0.0857; 101.29; 4; 
Fantastic Voyage 2017 Remaster; 1SWWn0eLHHRoZbx0aBDdVg; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 175093; 43; 0.768; 0.382; 0.494; 0; 0.135; -9.429; 0.051; 206.357; 4; 
African Night Flight 2017 Remaster; 3NXI2XNb5hQ7uOWMZ1Sxfm; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 176960; 31; 0.564; 0.544; 0.709; 0.000264; 0.441; -10.642; 0.137; 159.715; 4; 
Move On 2017 Remaster; 0IPI7yil60RAOUhlid7GmN; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 200040; 31; 0.476; 0.445; 0.593; 0.000271; 0.381; -10.376; 0.0576; 150.481; 4; 
Yassassin Turkish For Long Live 2017 Remaster; 7GUqTaobt7S0eQp6QXE4dE; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 253133; 32; 0.171; 0.523; 0.495; 2.76e-06; 0.382; -9.499; 0.0438; 171.429; 4; 
Red Sails 2017 Remaster; 6Y9i9fI9HrYXMyJAHANLTm; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 225440; 30; 0.0139; 0.453; 0.836; 0.0415; 0.153; -9.395; 0.0569; 144.079; 4; 
DJ 2017 Remaster; 1g7NUaFstaB84jLTmOwIor; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 241400; 35; 0.147; 0.641; 0.819; 0.00033; 0.286; -7.949; 0.0596; 112.333; 4; 
Look Back in Anger 2017 Remaster; 7q8iLIcpUdW2anOuWo4htn; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 188186; 34; 5.14e-05; 0.393; 0.837; 0.0261; 0.22; -8.814; 0.055; 128.816; 4; 
Boys Keep Swinging 2017 Remaster; 5NXCDF2wyPv06X54abGTcp; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 198506; 43; 0.395; 0.475; 0.69; 0.179; 0.0841; -7.693; 0.0394; 122.628; 4; 
Repetition 2017 Remaster; 6C0RX9gjYclSIQ35CuRzJz; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 180066; 28; 0.572; 0.735; 0.716; 0.715; 0.115; -11.404; 0.0411; 128.471; 4; 
Red Money 2017 Remaster; 3xfvgzz6erOPTFGZFrr45F; Lodger 2017 Remaster; 0S5nxDIEprOH23QeDoMeFK; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1979; 259386; 28; 0.00927; 0.54; 0.656; 0.0475; 0.192; -8.393; 0.0401; 107.565; 4; 
Peter and the Wolf Op 67 Remastered Introduction; 7rU2NLGhf89EQWjoanzZr2; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 171373; 26; 0.869; 0.556; 0.0475; 0.0739; 0.111; -23.216; 0.139; 66.896; 4; 
Peter and the Wolf Op 67 Remastered The Story Begins; 0wnXJy6kkLgLpcbFGnAXBI; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 51053; 36; 0.785; 0.356; 0.222; 0.848; 0.387; -15.184; 0.0341; 100.292; 3; 
Peter and the Wolf Op 67 Remastered The Bird Diverts the Wolf; 3q9ptpBYHtDrn31UGBLCjR; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 93506; 23; 0.94; 0.373; 0.0756; 0.715; 0.242; -22.413; 0.0442; 87.367; 4; 
Peter and the Wolf Op 67 Remastered The Duck Dialogue with the Bird Attack of the Cat; 6hOLXdcITMQM0gDtEEwddL; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 253240; 23; 0.907; 0.487; 0.0912; 0.00296; 0.154; -22.637; 0.0961; 95.205; 4; 
Peter and the Wolf Op 67 Remastered Grandfather; 4dqzTxN8xFbKWsa6QyA8K7; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 133560; 22; 0.938; 0.48; 0.11; 0.0167; 0.328; -18.285; 0.062; 84.699; 3; 
Peter and the Wolf Op 67 Remastered The Wolf; 1cCxflvNJx0lmz9k173a2a; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 122000; 22; 0.916; 0.447; 0.198; 0.065; 0.193; -18.645; 0.0722; 86.824; 4; 
Peter and the Wolf Op 67 Remastered The Duck is Caught; 0M3e2wBDfH3RzevgaMogs3; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 53360; 21; 0.912; 0.337; 0.0214; 0.585; 0.0978; -25.532; 0.0355; 80.027; 4; 
Peter and the Wolf Op 67 Remastered The Wolf Stalks the Bird and the Cat; 54EGoJCHUldfnABB2GNpSz; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 102813; 20; 0.91; 0.34; 0.106; 0.236; 0.516; -25.553; 0.156; 79.417; 4; 
Peter and the Wolf Op 67 Remastered Peter Prepares to Catch the Wolf; 7KF4gXvIltm6EqOclmGB9w; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 66480; 21; 0.688; 0.429; 0.0839; 0.00247; 0.402; -22.64; 0.0486; 60.048; 3; 
Peter and the Wolf Op 67 Remastered The Bird Diverts the Wolf; 5Hu0aJ4M8AlKl7KhZ3C2fY; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 110506; 20; 0.788; 0.505; 0.195; 0.000308; 0.224; -18.951; 0.237; 134.048; 3; 
Peter and the Wolf Op 67 Remastered Peter Catches the Wolf; 5bkxgYMhOjNOqc04cWLhYE; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 89773; 20; 0.863; 0.444; 0.299; 0.00102; 0.0925; -13.541; 0.259; 125.264; 4; 
Peter and the Wolf Op 67 Remastered The Hunters Arrive; 5oEIj6H3k6LDBnt1rZMoYK; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 78440; 20; 0.832; 0.529; 0.0892; 0.31; 0.0993; -21.357; 0.0466; 143.606; 4; 
Peter and the Wolf Op 67 Remastered The Procession to the Zoo; 72xLzRALwr2zN8aG3PJWUA; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 296586; 20; 0.859; 0.519; 0.153; 0.0303; 0.203; -17.165; 0.083; 120.461; 3; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Theme Full Orchestra; 27YDGBucJVsuoMX1aI2Xzq; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 22120; 0; 0.699; 0.387; 0.479; 0.763; 0.657; -10.673; 0.0305; 82.416; 3; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Theme Woodwinds; 1UXusROilceADsJz5RGMNP; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 22493; 0; 0.987; 0.489; 0.0628; 0.99; 0.318; -23.452; 0.0467; 82.298; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Theme Brass; 4Yj6OnDiOBrDGg4lisXdHn; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 18000; 0; 0.989; 0.274; 0.229; 0.964; 0.272; -13.634; 0.0445; 174.207; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Theme Strings; 5XoY1d4dqlmLpWrf2dm2id; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 17960; 0; 0.939; 0.358; 0.133; 0.0301; 0.159; -13.393; 0.0496; 85.23; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Theme Percussion; 4ytgS7AExsKfPxLHcGvwLt; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 14666; 0; 0.487; 0; 0.661; 0.861; 0.51; -12.153; 0; 0; 0; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Theme Full Orchestra; 24aOGOjrvLJH7UfsGMuNzR; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 18706; 0; 0.867; 0.247; 0.653; 0.939; 0.714; -10.411; 0.0508; 168.798; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation I Flute Piccolo Presto; 3OmQcbSWqPQ7dhkgkUFkXq; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 35146; 21; 0.942; 0.345; 0.126; 0.0251; 0.176; -24.163; 0.0659; 133.397; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell March 27 and 28 1974; 3Ul5pcGXxOrEfPoV4WEhTV; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 58653; 16; 0.543; 0.0937; 0.0599; 0.896; 0.677; -27.287; 0.0397; 174.345; 5; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation III Clarinets Moderato; 68dak41zUJ8KfqytNKwICE; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 37453; 21; 0.92; 0.279; 0.0456; 0.76; 0.302; -28.204; 0.0355; 135.303; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation IV Bassoons Allegro alla marcia; 7gLQK7BavxzCv313dbxlyF; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 56426; 16; 0.986; 0.271; 0.0305; 0.877; 0.148; -31.439; 0.04; 123.744; 3; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation V Violins Brilliante alla pollaca; 1ObrkGcH9uDq10KpsmkSQd; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 44520; 16; 0.976; 0.416; 0.255; 0.928; 0.268; -16.727; 0.0304; 101.676; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation VI Violas Meno mosso; 5kYhKhxPUpyhypbwqMWyZt; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 66053; 16; 0.984; 0.197; 0.0737; 0.848; 0.164; -27.963; 0.0409; 86.216; 3; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation VII Cellos; 3ZZd6ehduvGlb3LlwjgvbE; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 73440; 15; 0.98; 0.164; 0.0659; 0.694; 0.104; -25.459; 0.047; 129.442; 1; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation VIII Doublebasses Comminciando lento ma poco accel; 0wSoysRA8khfeZ7FeaXLtC; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 62320; 15; 0.898; 0.428; 0.0744; 0.951; 0.108; -26.047; 0.0405; 122.959; 5; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation IX Harp Maestoso; 1DNxBgBFFLcL3vZ3nPIQ4a; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 45506; 15; 0.945; 0.308; 0.11; 0.119; 0.109; -27.594; 0.0388; 131.677; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation X French Horns Il stesso tempo; 2Yagfznpe3QFW7SAOm2m7m; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 39373; 20; 0.99; 0.167; 0.0485; 0.953; 0.0962; -24.139; 0.0371; 86.185; 5; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation XI Trumpets Vivace; 0noNNLd4oiTF2uVirpPXsz; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 34040; 20; 0.78; 0.461; 0.701; 0.823; 0.732; -19.908; 0.0496; 74.407; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation XII Trombones Tuba Allegro pomposo; 5uPlganVO28Xmp8ju1TlwO; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 69280; 14; 0.982; 0.503; 0.15; 0.827; 0.159; -13.073; 0.0371; 99.039; 4; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Variation XIII Percussion Moderato; 2CRN0Id5rv9qDPu0PvJjG9; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 115080; 14; 0.676; 0.515; 0.228; 0.135; 0.0874; -21.795; 0.0622; 99.111; 3; 
The Young Persons Guide to the Orchestra Op 34 Variations and Fugue on a Theme of Purcell Fugue Full Orchestra Allegro molto; 6gXgxgC7Ku40j01AzV1jXv; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 178573; 14; 0.903; 0.361; 0.383; 0.887; 0.115; -13.561; 0.0494; 143.366; 4; 
The Nutcracker Suite Overture; 7eAkNo7L20V8PzHSkSdMqo; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 220173; 14; 0.981; 0.42; 0.111; 0.891; 0.0491; -22.991; 0.0321; 102.487; 4; 
The Nutcracker Suite March; 3zWFi5ljwqpu32uWTeFxNo; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 135320; 14; 0.974; 0.513; 0.317; 0.871; 0.0879; -18.858; 0.0312; 81.776; 4; 
The Nutcracker Suite Dance of the Sugar Plum Fairies; 3kT9cl4pKISqCZk2M3SAmG; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 133000; 14; 0.924; 0.323; 0.0753; 0.899; 0.0847; -26.853; 0.0324; 119.576; 4; 
The Nutcracker Suite Russian Dance; 5Vt1kBKvKNna9KSQoh9Ahu; David Bowie narrates Prokofievs Peter and the Wolf The Young Persons Guide to the Orchestra; 1ZDPe7QlFtKG0nSjHSKaSE; David Bowie; 0oSGxfWSnnOXhD2fKuz2Gy; 1978-05-02; 70746; 13; 0.899; 0.384; 0.457; 0.855; 0.259; -15.69; 0.039; 75.996; 4; 
